"accepted_name","accepted_rank","lng","lat"
"Carcharias","genus","10.020278","48.339722"
"Carcharocles megalodon","species","10.020278","48.339722"
"Myliobatis","genus","10.020278","48.339722"
"Carcharias","genus","10.020278","48.339722"
"Squalicorax","genus","12.633333","56.750000"
"Cretoxyrhina mantelli","species","12.633333","56.750000"
"Isurus","genus","12.633333","56.750000"
"Cretolamna appendiculata","species","12.633333","56.750000"
"Lamna","genus","12.633333","56.750000"
"Isurus","genus","12.633333","56.750000"
"Plicatolamna arcuata","species","-107.666664","44.116669"
"Squalicorax kaupi","species","-107.666664","44.116669"
"Centrophoroides","genus","-107.666664","44.116669"
"Odontaspis","genus","-107.666664","44.116669"
"Odontaspis","genus","-107.666664","44.116669"
"Pseudodontaspis","genus","-107.666664","44.116669"
"Ginglymostoma globidens","species","-107.666664","44.116669"
"Cretorectolobus olsoni","species","-107.666664","44.116669"
"Brachaelurus","genus","-107.666664","44.116669"
"Squatirhina roessingi","species","-107.666664","44.116669"
"Archaeotriakis rochelleae","species","-107.666664","44.116669"
"Archaeotriakis","genus","-107.666664","44.116669"
"Myledaphus bipartitus","species","-107.666664","44.116669"
"Plicatolamna arcuata","species","-107.666664","44.116669"
"Centrophoroides","genus","-107.666664","44.116669"
"Odontaspis","genus","-107.666664","44.116669"
"Odontaspis","genus","-107.666664","44.116669"
"Cretorectolobus olsoni","species","-107.666664","44.116669"
"Brachaelurus","genus","-107.666664","44.116669"
"Myledaphus bipartitus","species","-107.666664","44.116669"
"Plicatolamna arcuata","species","-107.650002","43.716667"
"Squalicorax kaupi","species","-107.650002","43.716667"
"Squalicorax pristodontus","species","-107.650002","43.716667"
"Centrophoroides","genus","-107.650002","43.716667"
"Odontaspis","genus","-107.650002","43.716667"
"Pseudodontaspis","genus","-107.650002","43.716667"
"Cretorectolobus olsoni","species","-107.650002","43.716667"
"Squatirhina roessingi","species","-107.650002","43.716667"
"Myledaphus bipartitus","species","-107.650002","43.716667"
"Plicatolamna arcuata","species","-107.650002","43.716667"
"Squalicorax kaupi","species","-107.650002","43.716667"
"Centrophoroides","genus","-107.650002","43.716667"
"Scyliorhinus","genus","-107.650002","43.716667"
"Odontaspis","genus","-107.650002","43.716667"
"Odontaspis","genus","-107.650002","43.716667"
"Pseudodontaspis","genus","-107.650002","43.716667"
"Eucrossorhinus microcuspidatus","species","-107.650002","43.716667"
"Cretorectolobus olsoni","species","-107.650002","43.716667"
"Chiloscyllium missouriense","species","-107.650002","43.716667"
"Brachaelurus","genus","-107.650002","43.716667"
"Squatirhina roessingi","species","-107.650002","43.716667"
"Archaeotriakis rochelleae","species","-107.650002","43.716667"
"Archaeotriakis","genus","-107.650002","43.716667"
"Myledaphus bipartitus","species","-107.650002","43.716667"
"Plicatolamna arcuata","species","-107.650002","43.716667"
"Centrophoroides","genus","-107.650002","43.716667"
"Odontaspis","genus","-107.650002","43.716667"
"Odontaspis","genus","-107.650002","43.716667"
"Cretorectolobus olsoni","species","-107.650002","43.716667"
"Myledaphus bipartitus","species","-107.650002","43.716667"
"Plicatolamna arcuata","species","-107.650002","43.716667"
"Odontaspis","genus","-107.650002","43.716667"
"Cretorectolobus olsoni","species","-107.650002","43.716667"
"Myledaphus bipartitus","species","-107.650002","43.716667"
"Plicatolamna arcuata","species","-107.800003","44.233334"
"Centrophoroides","genus","-107.800003","44.233334"
"Odontaspis","genus","-107.800003","44.233334"
"Cretorectolobus olsoni","species","-107.800003","44.233334"
"Myledaphus bipartitus","species","-107.800003","44.233334"
"Plicatolamna arcuata","species","-107.800003","44.233334"
"Squalicorax kaupi","species","-107.800003","44.233334"
"Centrophoroides","genus","-107.800003","44.233334"
"Odontaspis","genus","-107.800003","44.233334"
"Odontaspis","genus","-107.800003","44.233334"
"Pseudodontaspis","genus","-107.800003","44.233334"
"Cretorectolobus olsoni","species","-107.800003","44.233334"
"Squatirhina roessingi","species","-107.800003","44.233334"
"Archaeotriakis","genus","-107.800003","44.233334"
"Myledaphus bipartitus","species","-107.800003","44.233334"
"Plicatolamna arcuata","species","-107.800003","44.233334"
"Squalicorax kaupi","species","-107.800003","44.233334"
"Squalicorax pristodontus","species","-107.800003","44.233334"
"Centrophoroides","genus","-107.800003","44.233334"
"Odontaspis","genus","-107.800003","44.233334"
"Cretorectolobus olsoni","species","-107.800003","44.233334"
"Myledaphus bipartitus","species","-107.800003","44.233334"
"Plicatolamna arcuata","species","-107.800003","44.233334"
"Centrophoroides","genus","-107.800003","44.233334"
"Odontaspis","genus","-107.800003","44.233334"
"Odontaspis","genus","-107.800003","44.233334"
"Pseudodontaspis","genus","-107.800003","44.233334"
"Cretorectolobus olsoni","species","-107.800003","44.233334"
"Brachaelurus","genus","-107.800003","44.233334"
"Myledaphus bipartitus","species","-107.800003","44.233334"
"Aetobatis irregularis","species","17.977671","48.201401"
"Rajidae","family","17.977671","48.201401"
"Odontaspis cuspidata","species","17.977671","48.201401"
"Carcharias","genus","17.977671","48.201401"
"Negaprion","genus","17.977671","48.201401"
"Myliobatis","genus","141.603058","-38.361942"
"Carcharias","genus","14.035833","42.243610"
"Odontaspis cuspidata","species","14.035833","42.243610"
"Carcharodon subauriculatus","species","14.035833","42.243610"
"Carcharodon hastalis","species","14.035833","42.243610"
"Isurus oxyrhinchus","species","14.035833","42.243610"
"Isurus","genus","14.035833","42.243610"
"Hemipristis serra","species","14.035833","42.243610"
"Galeocerdo aduncus","species","14.035833","42.243610"
"Galeocerdo contortus","species","14.035833","42.243610"
"Negaprion eurybathrodon","species","14.035833","42.243610"
"Parotodus benedeni","species","14.035833","42.243610"
"Aetobatis irregularis","species","-76.704170","38.542778"
"Odontaspis cuspidata","species","-76.704170","38.542778"
"Sphyrna laevissima","species","-76.704170","38.542778"
"Carcharodon hastalis","species","-76.704170","38.542778"
"Carcharias (Prionodon) egertoni","species","-76.704170","38.542778"
"Lamna obliqua","species","-76.704170","38.542778"
"Carcharocles megalodon","species","-76.704170","38.542778"
"Carcharias collata","species","-76.704170","38.542778"
"Sphyrna magna","species","-76.704170","38.542778"
"Galeocerdo contortus","species","-76.704170","38.542778"
"Galeocerdo latidens","species","-76.704170","38.542778"
"Galeocerdo aduncus","species","-76.704170","38.542778"
"Physodon triqueter","species","-76.704170","38.542778"
"Hemipristis serra","species","-76.704170","38.542778"
"Sphyrna prisca","species","-76.704170","38.542778"
"Isurus","genus","-124.323059","43.314999"
"Scyliorhinus","genus","-5.850000","34.316666"
"Scyliorhinidae","family","-5.850000","34.316666"
"Striatolamia macrota","species","-5.850000","34.316666"
"Synodontaspis atlasi","species","-5.850000","34.316666"
"Abdounia","genus","-5.850000","34.316666"
"Myliobatis","genus","-5.850000","34.316666"
"Archaeomanta","genus","-5.850000","34.316666"
"Galeorhinus","genus","72.982780","21.326389"
"Myliobatis","genus","72.982780","21.326389"
"Myledaphus","genus","-111.436096","49.083698"
"Odontaspis macrota","species","-75.199997","39.299999"
"Odontaspis cuspidata","species","-75.199997","39.299999"
"Cretolamna appendiculata","species","-75.199997","39.299999"
"Carcharocles megalodon","species","-75.199997","39.299999"
"Carcharodon angustidens","species","-75.199997","39.299999"
"Hemipristis serra","species","-75.199997","39.299999"
"Galeocerdo aduncus","species","-75.199997","39.299999"
"Galeocerdo","genus","-75.199997","39.299999"
"Notidanus primigenius","species","-75.199997","39.299999"
"Aetobatus","genus","-75.199997","39.299999"
"Myliobatis","genus","-75.199997","39.299999"
"Rhinoptera","genus","-75.199997","39.299999"
"Plinthicus stenodon","species","-75.199997","39.299999"
"Pristis amblodon","species","-75.199997","39.299999"
"Squalicorax kaupi","species","-84.966110","32.137501"
"Pseudocorax","genus","-84.966110","32.137501"
"Squatina","genus","-84.966110","32.137501"
"Ginglymostoma globidens","species","-84.966110","32.137501"
"Synodontaspis holmdelensis","species","-84.966110","32.137501"
"Cretolamna appendiculata","species","-84.966110","32.137501"
"Cretodus borodini","species","-84.966110","32.137501"
"Pseudohypolophus","genus","-84.966110","32.137501"
"Carcharocles megalodon","species","140.211105","38.331669"
"Squalicorax kaupi","species","-78.083336","34.875000"
"Squalicorax pristodontus","species","-78.083336","34.875000"
"Odontaspis","genus","-78.083336","34.875000"
"Cretolamna","genus","-78.083336","34.875000"
"Cretolamna biauriculata","species","-78.083336","34.875000"
"Cretolamna serrata","species","-78.083336","34.875000"
"Plicatolamna arcuata","species","-78.083336","34.875000"
"Aetobatus","genus","0.533333","42.299999"
"Lamna","genus","0.533333","42.299999"
"Heterodontus","genus","-77.150002","35.066666"
"Notidanus serratissimus","species","-77.150002","35.066666"
"Carcharodon auriculatus","species","-77.150002","35.066666"
"Isurus oxyrhinchus","species","-77.150002","35.066666"
"Odontaspis acutissima","species","-77.150002","35.066666"
"Odontaspis cuspidata","species","-77.150002","35.066666"
"Scyliorhinus distans","species","-77.150002","35.066666"
"Hemipristis wyattdurhami","species","-77.150002","35.066666"
"Galeocerdo","genus","-77.150002","35.066666"
"Galeocerdo contortus","species","-77.150002","35.066666"
"Negaprion","genus","-77.150002","35.066666"
"Prionodon gibbesi","species","-77.150002","35.066666"
"Carcharhinus priscus","species","-77.150002","35.066666"
"Aprionodon","genus","-77.150002","35.066666"
"Scoliodon terraenovae","species","-77.150002","35.066666"
"Rhizoprionodon","genus","-77.150002","35.066666"
"Galeorhinus affinis","species","-77.150002","35.066666"
"Galeorhinus","genus","-77.150002","35.066666"
"Galeorhinus galeus","species","-77.150002","35.066666"
"Sphyrna zygaena","species","-77.150002","35.066666"
"Squatina","genus","-77.150002","35.066666"
"Burnhamia daviesi","species","-77.150002","35.066666"
"Myliobatis","genus","-77.150002","35.066666"
"Aetobatus","genus","-77.150002","35.066666"
"Manta","genus","-77.150002","35.066666"
"Sphyrna","genus","-76.986946","38.383610"
"Hemipristis serra","species","-76.516670","38.547779"
"Hemipristis serra","species","-76.524445","38.643612"
"Carcharhinus egertoni","species","-76.524445","38.643612"
"Galeocerdo contortus","species","-76.524445","38.643612"
"Galeocerdo aduncus","species","-76.524445","38.643612"
"Carcharocles megalodon","species","-76.533333","38.674999"
"Carcharocles megalodon","species","-76.516388","38.530834"
"Isurus","genus","-76.533333","38.674999"
"Sphyrna prisca","species","-76.533333","38.674999"
"Galeocerdo aduncus","species","-76.533333","38.674999"
"Galeocerdo contortus","species","-76.514168","38.602779"
"Galeocerdo contortus","species","-76.533333","38.674999"
"Hemipristis serra","species","-76.514168","38.602779"
"Hemipristis serra","species","-76.516388","38.530834"
"Hemipristis serra","species","-76.514168","38.630554"
"Hemipristis serra","species","-76.514168","38.602779"
"Hemipristis serra","species","-76.533333","38.674999"
"Odontaspis cuspidata","species","-76.514168","38.602779"
"Galeocerdo","genus","-76.986946","38.383610"
"Carcharhinus","genus","-76.986946","38.383610"
"Odontaspis","genus","-76.986946","38.383610"
"Carcharocles megalodon","species","-76.966942","38.180279"
"Carcharocles megalodon","species","-76.505836","38.502777"
"Odontaspis macrota","species","-76.524445","38.643612"
"Cetorhinus","genus","-76.811668","38.166111"
"Carcharhinus","genus","-76.442223","38.436111"
"Galeocerdo aduncus","species","-76.505836","38.502777"
"Galeocerdo contortus","species","-76.574165","38.391388"
"Physodon triqueter","species","-76.482498","38.471668"
"Hemipristis serra","species","-76.574165","38.391388"
"Hemipristis serra","species","-76.495277","38.383331"
"Hemipristis serra","species","-76.505836","38.502777"
"Pristis lathami","species","-80.437225","33.242222"
"Negaprion","genus","90.666664","25.166668"
"Sphyrna","genus","90.666664","25.166668"
"Scoliodon","genus","90.666664","25.166668"
"Carcharodon carcharias","species","90.666664","25.166668"
"Galeocerdo","genus","90.666664","25.166668"
"Isurus","genus","90.666664","25.166668"
"Myliobatis","genus","90.666664","25.166668"
"Carcharodon","genus","90.666664","25.166668"
"Igdabatis","genus","70.021667","23.092222"
"Carcharodon","genus","-77.283890","37.767223"
"Carcharodon auriculatus","species","-83.425003","32.424999"
"Galeocerdo clarkensis","species","-83.425003","32.424999"
"Pristis pickeringi","species","-83.425003","32.424999"
"Aetobatus","genus","-83.425003","32.424999"
"Heterodontus","genus","-83.500000","32.741669"
"Carcharodon auriculatus","species","-83.500000","32.741669"
"Isurus oxyrhinchus","species","-83.500000","32.741669"
"Lamna twiggsensis","species","-83.500000","32.741669"
"Odontaspis acutissima","species","-83.500000","32.741669"
"Odontaspis cuspidata","species","-83.500000","32.741669"
"Ginglymostoma obliquum","species","-83.500000","32.741669"
"Scyliorhinus distans","species","-83.500000","32.741669"
"Scyliorhinus enniskilleni","species","-83.500000","32.741669"
"Hemipristis wyattdurhami","species","-83.500000","32.741669"
"Galeocerdo clarkensis","species","-83.500000","32.741669"
"Negaprion eurybathrodon","species","-83.500000","32.741669"
"Scoliodon terraenovae","species","-83.500000","32.741669"
"Rhizoprionodon","genus","-83.500000","32.741669"
"Galeorhinus galeus","species","-83.500000","32.741669"
"Galeorhinus huberensis","species","-83.500000","32.741669"
"Sphyrna zygaena","species","-83.500000","32.741669"
"Squatina prima","species","-83.500000","32.741669"
"Pristis lathami","species","-83.500000","32.741669"
"Propristis schweinfurthi","species","-83.500000","32.741669"
"Burnhamia daviesi","species","-83.500000","32.741669"
"Myliobatis","genus","-83.500000","32.741669"
"Urolophus","genus","-118.000000","34.000000"
"Cantioscyllium decipiens","species","-0.692593","45.929531"
"Almascyllium","genus","-0.692593","45.929531"
"Carcharias","genus","-0.692593","45.929531"
"Squalicorax","genus","-0.692593","45.929531"
"Onchopristis dunklei","species","-0.692593","45.929531"
"Carcharias","genus","-0.983333","45.750000"
"Squalicorax","genus","-0.983333","45.750000"
"Selachii","unranked clade","-0.903621","47.068943"
"Selachii","unranked clade","-98.000000","42.599998"
"Palaeocarcharodon","genus","-76.877777","38.893055"
"Myledaphus bipartitus","species","-106.099998","47.799999"
"Pristis","genus","30.740000","29.664000"
"Myliobatis","genus","30.740000","29.664000"
"Otodus","genus","30.740000","29.664000"
"Selachii","unranked clade","0.380022","49.113899"
"Myledaphus bipartitus","species","-107.833336","50.500000"
"Selachii","unranked clade","-107.833336","50.500000"
"Myliobatis","genus","4.316667","16.983330"
"Myledaphus bipartitus","species","-107.000000","41.799999"
"Squatirhina americana","species","-107.000000","41.799999"
"Myledaphus bipartitus","species","-106.891731","41.940620"
"Myledaphus bipartitus","species","-106.881096","41.935242"
"Myledaphus bipartitus","species","-106.853416","41.938137"
"Myledaphus bipartitus","species","-106.880623","41.938744"
"Myledaphus bipartitus","species","-106.882240","41.935326"
