Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
161436,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,goodei,"Garman, 1885",,,,,"",Southern Eagle Ray,Aigle de Mer du Sud,Chucho Amarillo,DD,,3.1,2009,unknown,N
60124,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,hamlyni,"Ogilby, 1911",,,,,"",Purple Eagle Ray,,,NT,,3.1,2016,decreasing,N
60125,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,longirostris,"Applegate & Fitch, 1964",,,,,"","Longnose Eagle Ray, Snouted Eagle Ray",,"Aguila Picuda, Raya Picuda",NT,,3.1,2006,unknown,N
60126,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,peruvianus,"Garman, 1913",,,,,Myliobatis peruanus  ,Peruvian Eagle Ray,,"Manta, Pez-diablo",DD,,3.1,2006,unknown,N
70686656,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,tenuicaudatus,"Hector, 1877",,,,,Myliobatis australis,"Southern Eagle Ray, New Zealand Eagle Ray, Australian Eagle Ray",,,LC,,3.1,2016,stable,N
161357,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,MYLIOBATIDAE,Myliobatis,tobijei,"Bleeker, 1854",,,,,"","Japanese Eagle Ray, Kite Ray",,,DD,,3.1,2009,unknown,N
161660,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,atzi,"Carvalho & Randall, 2003",,,,,"",Atz's Numbfish,,,DD,,3.1,2009,unknown,N
63142,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,bancroftii,"(Griffith & Smith, 1834)",,,,,"",Caribbean Electric Ray,,,CR,A2abd+3bd+4bd,3.1,2007,unknown,N
63157,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,brasiliensis,"(Olfers, 1831)",,,,,"",,,,DD,,3.1,2007,unknown,N
61406,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,brevilabiata,"Bessednov, 1966",,,,,"",Shortlip Electric Ray,,,VU,A2bd+3bd+4bd,3.1,2006,unknown,N
161716,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,entemedor,"Jordan & Starks, 1895",,,,,"","Giant Electric Ray, Cortez Electric Ray",,Raya Electrica,DD,,3.1,2009,unknown,N
161554,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,insolita,"Carvalho, Séret & Compagno, 2002",,,,,"",Madagascar Numbfish,,,DD,,3.1,2009,unknown,N
161700,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,lasti,"Carvalho & Séret, 2002",,,,,"","Western Numbfish, Last's Numbfish",,,LC,,3.1,2015,unknown,N
63154,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,leoparda,"Carvalho, 2001",,,,,"",,,,NT,,3.1,2007,decreasing,N
161523,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,lingula,"Richardson, 1846",,,,,"",Chinese Numbfish,,,DD,,3.1,2009,unknown,N
161560,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,maculata,"(Shaw, 1804)",,,,,Raja maculata  ,"Darkspotted Electric Ray, Darkfinned Numbfish",,,DD,,3.1,2009,unknown,N
195460,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,nelsoni,"Carvalho, 2008",,,,,"",Eastern Numbfish,,,LC,,3.1,2015,unknown,N
161690,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,oculifera,"Carvalho, Compagno & Mee, 2002",,,,,"","Bigeye Electric Ray, Large Eye Electric Ray, Oman Electric Ray",,,DD,,3.1,2012,unknown,N
195462,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,ornata,"Carvalho, 2008",,,,,"",Ornate Numbfish,,,LC,,3.1,2015,unknown,N
161545,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,prodorsalis,"Bessednov, 1966",,,,,"",,,,DD,,3.1,2009,unknown,N
161646,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,rierai,"(Lloris & Rucabado, 1991)",,,,,Heteronarce rierai  ,"Mozambique Numbfish, Slender Electric Ray",,,DD,,3.1,2009,unknown,N
161628,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,tasmaniensis,"Richardson, 1841",,,,,"",Tasmanian Numbfish,,,LC,,3.1,2015,increasing,N
161445,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,timlei,"(Bloch & Schneider, 1801)",,,,,Narcine indica  |Raja timlei  ,,,,DD,,3.1,2009,unknown,N
161423,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,vermiculatus,"Breder, 1928",,,,,"","Vermiculate Electric Ray, Wormy Electric Ray",Raie Électrique Vermiculée,"Raya Eléctrica Rayada, Raya Eléctrica Vermiculada",NT,,3.1,2009,unknown,N
161346,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARCINIDAE,Narcine,westraliensis,"McKay, 1966",,,,,Narcine westralensis  ,Banded Numbfish,,,LC,,3.1,2015,unknown,N
161614,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,Narke,capensis,"(Gmelin, 1789)",,,,,Raja capensis,"Cape Numbfish, Onefin Electric Ray",Poisson Engourdeur du Cap,Pez Temblador del Cabo,DD,,3.1,2009,unknown,N
161607,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,Narke,dipterygia,"(Bloch & Schneider, 1801)",,,,,Raja dipterygia  ,Spottail Sleeper Ray,,,DD,,3.1,2009,unknown,N
161665,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,Narke,japonica,"(Temminck & Schlegel, 1850)",,,,,Torpedo japonica  ,,,,VU,A2d+3d+4d,3.1,2009,unknown,N
161355,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Nasolamia,velox,"(Gilbert, 1898)",,,,,Carcharhinus velox  ,Whitenose Shark,,,DD,,3.1,2009,unknown,N
41835,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,GINGLYMOSTOMATIDAE,Nebrius,ferrugineus,"(Lesson, 1831)",,,,,Scyllium ferrugineum,Tawny Nurse Shark,,,VU,A2abcd+3cd+4abcd,3.1,2003,decreasing,N
41836,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Negaprion,acutidens,"(Rüppell, 1837)",,,,,"",Sharptooth Lemon Shark,,,VU,A2abcd+3bcd+4abcd,3.1,2003,decreasing,N
39380,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Negaprion,brevirostris,"(Poey, 1868)",,,,,Hypoprion brevirostris  ,Lemon Shark,,,NT,,3.1,2015,unknown,N
60141,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,RHINOCHIMAERIDAE,Neoharriotta,carri,"Bullis & Carpenter, 1966",,,,,"",Dwarf Sicklefin Chimaera,Chimère À Nex Mou Pâle,Quimera Pálida Con Hocico Largo,DD,,3.1,2006,unknown,N
60142,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,RHINOCHIMAERIDAE,Neoharriotta,pinnata,"(Schnakenbeck, 1931)",,,,,"",Sicklefin Chimaera,Chimère Faucillée,Quimera De Aletas De Haz,DD,,3.1,2006,unknown,N
60143,ANIMALIA,CHORDATA,CHONDRICHTHYES,CHIMAERIFORMES,RHINOCHIMAERIDAE,Neoharriotta,pumila,"Didier & Stehmann, 1996",,,,,"",Arabian Sicklefin Chimaera,,,DD,,3.1,2006,unknown,N
161347,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Neoraja,africana,"(Stehmann & Séret, 1983)",,,,,Breviraja africana,West African Pygmy Skate,,,DD,,3.1,2009,unknown,N
161666,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Neoraja,caerulea,"(Stehmann, 1976)",,,,,Breviraja caerulea  ,Blue Pygmy Skate,,,LC,,3.1,2015,stable,N
161522,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Neoraja,carolinensis,"McEachran & Stehmann, 1984",,,,,"","Carolina Pygmy Skate, Carolina's Novelskate",,,DD,,3.1,2009,unknown,N
161383,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Neoraja,iberica,"Stehmann, Séret, Costa & Baro, 2008",,,,,"",Iberian Pygmy Skate,Raie Pygmée Ibérique,Raya Pigmea Ibérica,LC,,3.1,2015,unknown,N
44615,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Neoraja,stehmanni,"(Hulley, 1972)",,,,,"","African Dwarf Skate, South African Pygmy Skate",,,DD,,3.1,2004,unknown,N
60150,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Neotrygon,annotata,"(Last, 1987)",,,,,Dasyatis annotata  |Dasyatis annotatus,"Plain Maskray, Brown Stingray",,,NT,,3.1,2015,unknown,N
161590,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Neotrygon,kuhlii,"(Müller & Henle, 1841)",,,,,Dasyatis kuhlii  |Trygon kuhlii  ,"Bluespotted Maskray, Bluespotted Stingray",,,DD,,3.1,2015,unknown,N
60156,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Neotrygon,leylandi,"(Last, 1987)",,,,,Dasyatis leylandi  ,Painted Maskray,,,LC,,3.1,2015,unknown,N
195463,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Neotrygon,ningalooensis,"Last, White & Puckridge, 2010",,,,,"",Ningaloo Maskray,,,DD,,3.1,2015,unknown,N
195464,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Neotrygon,picta,"Last & White, 2008",,,,,"",Speckled Maskray,,,LC,,3.1,2015,unknown,N
195465,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,azurea,"McEachran & Last, 2008",,,,,"",Blue Skate,,,LC,,3.1,2015,unknown,N
161647,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,hirticauda,"Last & McEachran, 2006",,,,,"",Ghost Skate,,,DD,,3.1,2015,unknown,N
195466,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,lira,"McEachran & Last, 2008",,,,,"",Broken Ridge Skate,,,LC,,3.1,2011,unknown,N
161559,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,ochroderma,"McEachran & Last, 1994",,,,,"",Pale Skate,,,DD,,3.1,2015,unknown,N
195467,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,sapphira,"Séret & Last, 2009",,,,,"",Sapphire Skate,Raie Saphir,,DD,,3.1,2011,unknown,N
195468,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,sticta,"McEachran & Last, 2008",,,,,"",Blotched Skate,,,LC,,3.1,2015,unknown,N
161605,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Notoraja,tobitukai,"(Hiyama, 1940)",,,,,Raja tobitukai  ,Leadhued Skate,,,DD,,3.1,2009,unknown,N
39324,ANIMALIA,CHORDATA,CHONDRICHTHYES,HEXANCHIFORMES,HEXANCHIDAE,Notorynchus,cepedianus,"(Péron, 1807)",,,,,Squalus cepedianus  ,"Broadnose Sevengill Shark, Broadnose Sevengill Shark",,,DD,,3.1,2005,unknown,N
41876,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,ODONTASPIDIDAE,Odontaspis,ferox,"(Risso, 1810)",,,,,Carcharias ferox|Odontapsis herbsti  |Squalus ferox  ,"Smalltooth Sand Tiger, Herbst's Nurse Shark, Sand Shark, Ragged-tooth Shark, Smalltooth Sand Tiger Shark",Requin Feroce,Solrayo,VU,A2bd,3.1,2016,decreasing,N
39336,ANIMALIA,CHORDATA,CHONDRICHTHYES,LAMNIFORMES,ODONTASPIDIDAE,Odontaspis,noronhai,"(Maul, 1955)",,,,,Carcharias noronhai  ,Bigeye Sand Tiger,Requin Noronhai,Solrayo Ojigrande,DD,,3.1,2005,unknown,N
161636,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,acutispina,"(Ishiyama, 1958)",,,,,Raja acutispina  ,Sharpspine Skate,,,DD,,3.1,2009,unknown,N
195469,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,arafurensis,"Last & Gledhill, 2008",,,,,"",Arafura Skate,,,LC,,3.1,2015,unknown,N
161735,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,boesemani,"(Ishihara, 1987)",,,,,Raja boesemani  ,Boeseman's Skate,,,DD,,3.1,2009,unknown,N
161421,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,heemstrai,"(McEachran & Fechhelm, 1982)",,,,,Raja heemstrai  ,"Narrow Skate, East African Skate",,,DD,,3.1,2009,unknown,N
161532,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,hollandi,"(Jordan & Richardson, 1909)",,,,,Raja hollandi  ,Yellow Spotted Skate,,,DD,,3.1,2009,unknown,N
161645,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,kenojei,"(Müller & Henle, 1841)",,,,,Raja kenojei  ,"Ocellate Spot Skate, Spiny Rasp Skate, Swarthy Skate",,,DD,,3.1,2009,unknown,N
195470,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,leptoura,"Last & Gledhill, 2008",,,,,"",Thintail Skate,,,LC,,3.1,2015,unknown,N
161487,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,meerdervoortii,"(Bleeker, 1860)",,,,,Raja meerdervoortii  ,Bigeye Skate,,,DD,,3.1,2009,unknown,N
161537,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,mengae,"Jeong, Nakabo & Wu, 2007",,,,,"",,,,DD,,3.1,2009,unknown,N
161493,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,philipi,"(Lloyd, 1906)",,,,,Raia philipi  ,,,,DD,,3.1,2009,unknown,N
161548,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,powelli,"(Alcock, 1898)",,,,,Raja powelli  ,Indian Ringed Skate,,,DD,,3.1,2009,unknown,N
161725,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Okamejei,schmidti,"(Ishiyama, 1958)",,,,,Raja schmidti  ,Browneye Skate,,,DD,,3.1,2009,unknown,N
161664,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,floridus,"Last & Chidlow, 2008",,,,,"",Floral Banded Wobbegong,,,LC,,3.1,2015,unknown,N
161709,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,halei,"Whitley, 1940",,,,,Orectolobus devisi  |Orectolobus ornatus subspecies halei,"Banded Wobbegong, Gulf Wobbegong",,,LC,,3.1,2015,stable,N
42717,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,hutchinsi,"Last, Chidlow & Compagno, 2006",,,,,"",Western Wobbegong,,,LC,,3.1,2015,unknown,N
161563,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,japonicus,"Regan, 1906",,,,,"",Japanese Wobbegong,,,DD,,3.1,2009,unknown,N
41837,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,maculatus,"(Bonnaterre, 1788)",,,,,"",Spotted Wobbegong,,,LC,,3.1,2015,unknown,N
41838,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,ornatus,"(de Vis, 1883)",,,,,"",Ornate Wobbegong,,,LC,,3.1,2015,unknown,N
161651,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,parvimaculatus,"Last & Chidlow, 2008",,,,,"",Dwarf Spotted Wobbegong,,,LC,,3.1,2015,unknown,N
195439,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,reticulatus,"Last, Pogonoski & White, 2008",,,,,"",Network Wobbegong,,,DD,,3.1,2015,unknown,N
41839,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,ORECTOLOBIDAE,Orectolobus,wardi,"Whitley, 1939",,,,,"",Northern Wobbegong,,,LC,,3.1,2015,unknown,N
41840,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,OXYNOTIDAE,Oxynotus,bruniensis,(Ogilby 1893),,,,,"",Prickly Dogfish,,,DD,,3.1,2003,unknown,N
44568,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,OXYNOTIDAE,Oxynotus,caribbaeus,"Cervigón, 1961",,,,,"",Caribbean Roughshark,Centrine Antillaise,Tiburón Ojinoto,DD,,3.1,2004,unknown,N
63141,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,OXYNOTIDAE,Oxynotus,centrina,"(Linnaeus, 1758)",,,,,"",Angular Rough Shark,Centrine Commune,Cerdo Marino,VU,A2bcd+4bd,3.1,2007,unknown,N
44206,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,OXYNOTIDAE,Oxynotus,japonicus,"Yano & Murofushi, 1985",,,,,"",Japanese Roughshark,,,DD,,3.1,2004,unknown,N
161361,ANIMALIA,CHORDATA,CHONDRICHTHYES,SQUALIFORMES,OXYNOTIDAE,Oxynotus,paradoxus,"Frade, 1929",,,,,"",Sailfin Roughshark,Humantin,Cerdo Marino Velero,DD,,3.1,2009,unknown,N
161639,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,HEMIGALEIDAE,Paragaleus,leucolomatus,"Compagno & Smale, 1985",,,,,"",Whitetip Weasel Shark,,,DD,,3.1,2009,unknown,N
161707,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,HEMIGALEIDAE,Paragaleus,pectoralis,"(Garman, 1906)",,,,,Hemigaleus pectoralis  |Paragaleus gruveli  ,"Atlantic Weasel Shark, Little Tiger Shark",Milandre Jaune,Tiburón Comadiza,DD,,3.1,2009,unknown,N
161506,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,HEMIGALEIDAE,Paragaleus,randalli,"Compagno, Krupp & Carpenter, 1996",,,,,"",Slender Weasel Shark,,,NT,,3.1,2009,unknown,N
161543,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,HEMIGALEIDAE,Paragaleus,tengi,"(Chen, 1963)",,,,,Negogaleus tengi  ,Straight-tooth Weasel Shark,Milandre Belette,Comadreja Coluda,DD,,3.1,2009,unknown,N
41841,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,PARASCYLLIIDAE,Parascyllium,collare,"Ramsay & Ogilby, 1888",,,,,"",Collared Carpetshark,,,LC,,3.1,2016,unknown,N
195440,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,PARASCYLLIIDAE,Parascyllium,elongatum,"Last & Stevens, 2008",,,,,"",Elongate Carpetshark,,,DD,,3.1,2015,unknown,N
41842,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,PARASCYLLIIDAE,Parascyllium,ferrugineum,"McCulloch, 1911",,,,,"",Rusty Carpetshark,,,LC,,3.1,2016,unknown,N
41843,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,PARASCYLLIIDAE,Parascyllium,sparsimaculatum,"Goto & Last, 2002",,,,,"",Ginger Carpetshark,,,DD,,3.1,2015,unknown,N
41844,ANIMALIA,CHORDATA,CHONDRICHTHYES,ORECTOLOBIFORMES,PARASCYLLIIDAE,Parascyllium,variolatum,"(Duméril, 1853)",,,,,Hemiscyllium variolatum,"Varied Carpetshark, Necklace Carpetshark",,,LC,,3.1,2016,unknown,N
161588,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,POTAMOTRYGONIDAE,Paratrygon,ajereba,"(Müller & Henle, 1841)",,,,,Trygon ajereba  ,"Manzana Ray, Ceja Ray",,"Raya, Raya Manta",DD,,3.1,2009,unknown,N
161509,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Parmaturus,albimarginatus,"Séret & Last, 2007",,,,,"",,,,DD,,3.1,2009,unknown,N
161726,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Parmaturus,albipenis,"Séret & Last, 2007",,,,,"",White-clasper Catshark,Holbiche à Sexe Blanc,,DD,,3.1,2009,unknown,N
42718,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Parmaturus,bigus,"Séret & Last, 2007",,,,,"","Short-tail Catshark, Beige Catshark",Holbiche beige,,DD,,3.1,2016,unknown,N
60230,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Parmaturus,campechiensis,"Springer, 1979",,,,,"",Campeche Catshark,Holbiche Campèchoise,Pejegato Campechano,DD,,3.1,2006,unknown,N
161450,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Parmaturus,lanatus,"Séret & Last, 2007",,,,,"",Velvet Catshark,Holbiche Laineuse,,DD,,3.1,2009,unknown,N
41845,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Parmaturus,macmillani,"Hardy, 1985",,,,,"",Mcmillan's Catshark,,,DD,,3.1,2003,unknown,N
161497,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Parmaturus,melanobranchus,"(Chan, 1966)",,,,,Dichichthys melanobranchus  |Parmaturus melanobranchius  ,Blackgill Catshark,,,DD,,3.1,2009,unknown,N
161581,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Parmaturus,pilosus,"Garman, 1906",,,,,"",Salamander Catshark,,,DD,,3.1,2009,unknown,N
60231,ANIMALIA,CHORDATA,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Parmaturus,xaniurus,"(Gilbert, 1892)",,,,,Catulus xaniurus,Filetail Catshark,,,LC,,3.1,2015,unknown,N
70682232,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Pastinachus,ater,"(Macleay, 1883)",,,,,Pastinachus atrus|Pastinachus sephen|Taeniura atra,"Cowtail Stingray, Fantail Ray, Banana-tail Ray, Bull Ray, Feathertail Ray, Feathertail Stingray",,,LC,,3.1,2016,stable,N
161332,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Pastinachus,sephen,"(Forsskål, 1775)",,,,,Dasyatis sephen|Himantura fluviatilis  |Hypolophus sephen|Raja sephen  ,Cowtail Stingray,Pastenague Plumetée,,DD,,3.1,2009,unknown,N
161465,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Pastinachus,solocirostris,"Last, Manjaji & Yearsley, 2005",,,,,"",Roughnose Stingray,,,EN,A4cd,3.1,2009,unknown,N
161615,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Pateobatis,fai,"(Jordan & Seale, 1906)",,,,,Himantura fai,Pink Whipray,,,VU,A2bd,3.1,2016,decreasing,N
161598,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Pateobatis,hortlei,"(Last, Manjaji-Matsumoto & Kailola, 2006)",,,,,Himantura hortlei,Hortle's Whipray,,,VU,A4cd,3.1,2016,decreasing,N
161744,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Pateobatis,jenkinsii,"(Annandale, 1909)",,,,,Himantura draco  |Himantura jenkinsii|Trygon jenkinsii  ,Jenkins' Whipray,,,VU,A2bd,3.1,2016,decreasing,N
161547,ANIMALIA,CHORDATA,CHONDRICHTHYES,MYLIOBATIFORMES,DASYATIDAE,Pateobatis,uarnacoides,"(Bleeker, 1852)",,,,,Himantura uarnacoides|Trygon uarnacoides  ,Bleeker's Whipray,,,VU,A2bcd+3bcd+4bcd,3.1,2004,decreasing,N
161337,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,alleni,McEachran & Fechhelm 1982,,,,,"",Allens Skate,,,LC,,3.1,2015,unknown,N
195471,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,arenaria,"Last, Mallick & Yearsley, 2008",,,,,"","Sandy Skate, Yellow Skate",,,DD,,3.1,2015,unknown,N
195472,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Pavoraja,mosaica,"Last, Mallick & Yearsley, 2008",,,,,"",Mosaic Skate,,,LC,,3.1,2015,unknown,N
